performance_id,company_id,date,revenue,profit,eps
430596,7239,2024-03-01,8203.66,-4317.67,14.45
373842,5079,2024-07-04,25328.35,2981.89,0.56
624603,7209,2022-04-22,23941.05,11839.12,39.79
695204,2693,2021-10-01,21698.94,7841.76,39.08
110003,7263,2021-11-04,48543.57,1062.8,29.1
294239,8483,2022-05-02,47534.77,-4570.64,3.42
429371,5158,2023-05-22,16486.49,-885.97,15.77
711526,8011,2023-10-25,12043.78,4993.26,33.65
751283,7011,2021-10-01,1054.19,-1681.49,35.88
280288,3721,2024-04-22,1842.1,5745.04,43.25
754749,4367,2022-08-09,8124.26,-3616.08,18.0
129474,8218,2023-04-24,24535.78,3930.24,-1.87
242186,2215,2022-11-20,4527.31,4984.16,44.69
643113,8691,2024-03-14,48500.4,1534.88,22.81
615779,4245,2022-03-27,47654.43,8035.15,11.9
319646,5685,2022-12-14,20875.33,7711.85,35.28
552851,8622,2024-05-03,1838.71,14458.92,30.24
311399,5126,2022-03-18,16800.72,-1232.92,32.11
970443,7901,2022-02-06,30219.57,10036.32,28.91
168963,8905,2023-10-22,43654.41,4819.03,11.69
415167,4363,2024-03-08,37557.75,-3854.49,31.34
968596,8622,2022-02-07,5258.45,10274.63,33.05
770191,7231,2022-04-02,22183.04,-126.03,-3.08
427050,5330,2023-01-29,43843.41,6568.21,24.73
841704,9322,2021-11-24,22714.09,13067.46,26.66
169300,2991,2021-10-09,2022.5,8159.76,0.76
196003,5685,2022-06-24,2443.7,7027.17,25.54
777984,9818,2022-06-06,3735.24,5107.38,17.52
908011,1735,2023-07-31,25101.26,-113.32,13.67
268599,3692,2024-04-16,10157.89,2174.77,0.77
455499,6318,2023-08-07,36928.39,14782.74,3.58
139901,4272,2023-10-24,43262.85,8989.21,29.7
393301,4597,2022-06-01,4529.97,14083.3,46.28
141185,1926,2023-10-29,1912.34,-2680.87,33.42
624453,9399,2021-11-15,1209.24,4473.75,29.91
237118,1520,2023-05-10,31964.94,2934.39,35.92
952178,7680,2022-09-16,32122.67,-1467.18,12.22
760962,8989,2022-01-02,26680.78,-2851.0,38.49
728240,9060,2021-12-20,26775.56,7526.51,40.24
362847,6563,2022-12-03,24902.09,813.72,31.32
416710,1386,2024-09-20,4068.36,3373.37,11.66
726377,1479,2022-03-04,37133.67,4011.6,48.41
598233,9235,2023-09-28,23389.88,4912.96,33.81
879345,8773,2022-10-17,46595.59,7143.06,47.11
303065,7120,2023-08-22,25424.97,-3255.72,44.67
845832,6318,2022-03-16,12933.4,1660.59,26.13
170560,7036,2022-04-30,30099.51,11293.23,46.48
148336,1386,2022-08-04,6430.57,9707.68,10.61
800577,5785,2021-11-04,45476.15,14719.43,23.81
586709,4261,2024-01-28,33971.71,9359.04,31.18
823048,9116,2022-07-07,48434.35,3361.77,22.01
429430,4478,2023-08-07,21061.73,8481.79,14.68
128888,3721,2024-08-12,18824.87,27.08,27.19
120088,5988,2023-07-27,42725.7,613.55,17.24
370518,2863,2023-04-19,39732.32,-891.8,29.85
775638,5322,2022-07-21,32437.48,12348.07,37.94
795877,8800,2023-09-15,23897.8,12151.32,36.94
395305,5974,2022-12-21,3956.35,-4939.67,-3.95
474702,7790,2022-12-22,2783.73,12968.71,29.82
729657,2074,2022-11-16,46850.72,1443.59,43.62
558931,9951,2024-04-14,26136.8,-217.1,24.53
787674,9841,2024-04-29,19315.28,2984.15,-2.14
342368,2355,2022-10-14,49665.56,6889.51,28.2
548776,5966,2023-07-03,29448.82,-3203.31,-0.32
405429,3828,2023-07-10,8880.25,2340.23,24.89
779014,8662,2022-05-13,6107.47,1393.53,6.08
237161,2139,2024-05-12,11825.2,196.69,-2.92
994881,3776,2022-05-07,49412.86,-4120.7,22.84
848578,8800,2022-03-21,16110.59,11000.52,41.56
610006,7790,2022-02-27,32764.12,-1062.3,1.43
581472,9535,2022-11-12,15807.44,-1251.33,30.38
669724,9317,2023-06-23,12103.91,14051.04,33.75
678906,7014,2022-01-28,28847.55,10111.06,37.96
366367,1016,2024-08-31,9350.32,1533.0,17.3
312266,3291,2022-06-26,4975.03,2547.63,6.39
180444,4947,2023-10-16,28558.27,5159.51,3.71
366636,3411,2022-03-13,5477.81,-4748.43,30.83
966203,6361,2022-06-01,40133.82,6137.19,27.96
606233,5853,2021-11-28,39968.54,8933.65,6.33
846910,8797,2023-01-30,20414.52,10469.73,32.66
359363,5990,2024-06-21,49558.49,11844.8,7.32
141020,6821,2024-05-19,3407.9,-2837.8,7.61
334941,8357,2023-07-20,6674.33,306.66,38.85
332223,3411,2021-10-30,8390.25,6243.01,37.56
522494,6759,2022-07-05,23823.01,13331.58,47.75
591469,3267,2023-11-04,14425.2,12665.53,19.22
487574,6361,2024-07-24,25158.13,4252.43,3.05
732836,5382,2022-03-18,28694.21,4981.15,35.69
493644,6726,2024-07-05,49363.68,-4560.72,30.28
308372,6205,2021-11-17,42199.11,-4318.21,12.71
818095,8925,2022-12-02,44521.36,14730.67,42.25
775562,5974,2023-02-19,26805.54,10792.78,13.94
255949,2089,2023-11-04,35748.24,14840.01,13.48
807541,7443,2022-10-15,33532.77,12374.63,37.98
559979,2863,2024-02-19,31344.24,12047.55,23.69
277780,3851,2023-12-21,6780.97,12394.47,18.49
499225,4947,2023-07-06,17833.91,-4973.85,2.94
751883,9309,2023-12-19,39240.6,624.84,39.48
602996,5941,2022-11-30,26431.92,2012.5,12.19
966430,5974,2024-05-22,30727.6,12573.48,19.35
161568,8817,2021-10-29,33216.64,-1162.39,7.07
915114,3072,2023-08-10,2223.11,9632.56,41.38
378704,7359,2022-07-13,375.5,-1219.08,33.36
111842,7011,2021-11-19,29712.34,-4820.49,-4.72
512958,7263,2022-02-06,8690.77,11559.42,24.94
138808,8576,2024-05-22,25489.54,7096.34,8.03
381215,8166,2024-03-24,45241.91,1714.22,18.47
761936,4950,2022-03-17,43542.88,14884.17,43.46
880883,7911,2023-02-20,19256.66,7265.66,35.05
128851,9007,2024-06-14,47579.95,-2846.08,23.5
336620,2251,2023-10-24,26552.98,926.27,32.07
911808,2579,2022-11-19,36711.25,11890.6,49.76
927830,4241,2024-01-01,26314.04,-1426.74,4.98
517043,3292,2022-03-02,8810.34,13851.69,34.28
245582,9619,2023-04-02,665.13,2093.54,10.78
190724,3194,2024-05-31,12106.27,7611.12,19.51
868803,4261,2023-11-11,34944.91,-2927.44,7.12
800052,1448,2022-11-04,13167.1,11383.38,20.21
493747,9817,2024-03-06,39543.32,-3030.94,2.63
640466,6080,2024-03-26,47894.48,3587.66,15.67
687591,1496,2024-06-27,9242.07,10337.32,39.67
196092,4689,2022-09-16,10422.33,2996.92,43.15
247883,1711,2024-06-06,17549.46,9235.37,48.19
734795,6023,2023-09-10,1073.93,9187.12,46.25
392815,9941,2023-10-22,15149.12,1755.29,44.88
360980,8622,2022-05-23,26580.16,13626.77,1.44
970718,5986,2022-03-14,33591.9,11894.44,-4.49
510839,1880,2023-10-09,2735.16,6900.83,25.33
942604,7401,2024-09-17,29113.4,-4102.42,38.27
857650,5478,2024-06-17,29707.94,4142.51,10.35
547120,4574,2023-12-06,2328.56,2103.82,22.08
465952,5330,2023-03-02,23275.45,6377.32,13.04
119970,9535,2023-03-27,23967.83,-194.44,22.25
926768,3460,2024-08-18,36167.79,-4702.77,33.39
327942,4227,2023-08-07,43143.14,5221.69,16.11
218626,4432,2024-09-18,19113.39,14169.4,48.62
857284,9713,2023-10-31,17875.04,-1580.96,1.37
856925,7510,2022-06-25,48741.55,3684.55,8.82
288640,6016,2021-12-28,6404.18,-4032.27,28.43
320574,1302,2023-01-09,2334.96,6066.17,24.58
253451,8267,2023-01-18,39825.69,5616.03,14.84
911607,9470,2021-12-28,42276.68,2837.7,35.34
100950,4597,2024-07-05,32427.17,1054.54,28.18
582772,5007,2023-09-11,3539.59,3055.87,37.16
613548,4567,2023-07-25,37501.73,-131.75,13.11
945037,2089,2022-05-15,41584.45,443.54,8.86
108959,3460,2024-09-12,25059.7,2943.9,14.74
361403,3292,2023-11-28,31898.21,11066.95,38.94
582666,3498,2024-03-22,42615.93,8377.77,13.76
607705,8469,2021-12-16,39938.4,11409.64,2.81
189658,5814,2021-10-24,22324.17,-838.05,48.89
863304,1286,2022-01-11,47666.12,4676.56,36.78
874034,3461,2024-06-12,25935.24,1015.4,46.03
218540,7443,2022-03-05,35692.78,212.87,-4.81
664663,2929,2021-10-28,33041.92,-1255.77,11.09
867035,1396,2024-01-10,26805.26,1622.27,23.22
171443,3593,2024-01-14,17123.36,-2654.55,25.64
323332,6229,2024-08-31,4165.46,5180.81,15.69
644828,1785,2022-05-28,17695.02,4270.67,2.06
839526,8460,2022-01-01,14698.97,10827.14,27.1
107463,4606,2023-06-07,6798.79,2708.06,49.46
488563,4896,2023-04-05,22379.7,-431.35,19.33
399816,9197,2023-09-04,15163.01,12148.81,45.35
268538,4478,2024-06-20,2931.55,4063.0,9.66
989929,1833,2024-07-05,32876.94,13594.38,4.73
165844,1216,2021-12-13,2591.67,6762.4,36.42
413488,6149,2022-10-22,36524.32,-4107.3,23.54
201781,5632,2023-02-17,20741.51,-1117.15,24.29
146389,7395,2024-02-25,17228.32,9782.86,-1.9
784384,8226,2022-04-02,39393.98,10281.23,37.36
897138,2623,2021-11-17,43110.54,-1786.83,17.03
576446,3326,2023-10-25,19777.82,12855.51,40.3
503364,9713,2021-11-20,42663.34,-923.98,30.97
918808,3460,2022-07-05,23212.91,-1158.41,0.58
618167,8037,2023-12-23,31606.9,479.63,43.75
254696,2330,2024-04-15,15137.8,8909.67,36.0
580611,3326,2024-06-07,12484.62,11210.47,35.05
596286,3703,2024-08-08,30812.93,-3644.18,21.44
958650,2982,2024-09-24,2879.12,12441.78,-3.38
931338,1520,2022-11-30,46460.62,14678.76,30.26
972826,4059,2024-07-07,3941.86,8477.68,43.94
212046,7898,2024-07-02,11252.27,12093.87,31.49
148373,9865,2024-01-31,14327.3,4722.98,33.25
958465,2085,2024-09-09,36982.3,12109.55,46.63
288331,1496,2021-11-19,4369.05,-2215.39,40.06
334721,3776,2022-10-27,26843.13,8900.94,29.89
631357,1213,2022-01-25,2528.59,-4220.28,-4.24
936423,1496,2023-05-09,16269.4,4582.02,21.69
811461,6726,2022-08-18,37758.72,6847.4,1.76
751587,6149,2023-04-11,48376.41,-301.43,3.4
619296,2139,2022-12-15,37744.34,2265.32,10.43
599307,1566,2023-08-30,33638.8,8763.36,14.76
366942,4227,2022-01-05,17784.16,-4258.28,33.55
144639,8469,2022-09-23,24659.67,3073.53,23.15
253699,4198,2023-10-05,190.51,2019.43,-4.7
588967,3116,2022-06-30,48931.68,-3511.65,3.78
425086,7330,2023-11-11,44310.08,13876.05,30.29
875281,1954,2021-10-04,10407.27,-983.67,20.22
143240,1537,2021-11-16,28794.11,13206.47,24.88
881986,5158,2023-09-20,2159.79,-173.5,34.88
959904,2774,2024-08-23,1527.89,13617.65,20.13
166473,4227,2024-07-11,5044.15,7437.25,7.14
367919,4224,2022-11-03,48958.93,-3422.81,38.8
578728,5288,2023-03-31,20237.23,2934.64,17.98
519613,9082,2024-03-04,10363.95,14564.21,7.87
943633,5965,2021-12-14,3409.35,1431.01,33.96
193360,6539,2023-07-04,42726.96,272.11,40.13
886761,8740,2024-02-14,47063.0,4391.95,0.24
650467,9441,2023-04-22,38949.49,3817.07,24.45
485327,1833,2023-11-29,31790.92,8892.48,32.63
125789,2869,2023-05-19,35565.77,9538.59,25.11
482963,3461,2024-01-03,9217.22,-354.02,3.38
536053,2579,2021-11-14,44311.05,5780.35,10.26
613435,2176,2023-09-04,22903.42,9624.81,42.44
743344,5319,2021-11-17,46315.81,13170.2,18.69
546999,5597,2022-07-28,49690.01,4366.17,21.32
412540,3023,2022-03-14,45904.34,6086.1,30.18
543674,5071,2023-08-24,41473.26,14874.65,30.88
405674,7231,2024-01-25,47085.01,11415.71,19.11
391602,6083,2021-10-02,29886.36,12673.32,21.96
866580,1520,2024-07-28,19726.36,570.94,9.65
739987,9910,2022-10-31,23869.33,5375.59,14.67
639227,1644,2023-03-15,48907.79,-2383.24,36.44
581178,9865,2022-12-06,6494.97,12982.76,35.53
638491,7403,2022-11-17,7414.64,8313.38,9.61
283511,9743,2024-04-01,17935.11,-3297.67,24.31
716571,2251,2022-06-11,41640.18,10130.67,48.65
499378,7443,2023-12-29,32532.46,10678.72,28.43
728895,5249,2023-05-05,41808.25,-4062.5,20.34
351824,6685,2024-06-04,47510.87,5258.91,14.32
444068,1520,2024-04-22,38393.55,2358.89,24.33
455060,7239,2023-12-29,29873.81,1401.09,46.1
700604,4703,2022-10-09,26393.05,412.46,5.57
649631,8925,2023-10-10,30914.94,6524.29,49.94
640692,1882,2023-04-29,3399.88,3562.23,-1.57
139694,4663,2023-06-05,9514.3,-4208.69,29.94
262699,2105,2021-12-06,39309.12,13334.58,16.35
409638,5894,2024-07-31,37266.57,8342.55,37.24
163630,3692,2024-07-28,7167.16,12584.54,31.66
278284,5974,2023-09-16,10206.73,8613.93,48.32
289482,8343,2022-01-09,37715.89,-1577.63,42.47
691837,8462,2023-08-07,43814.66,12794.14,11.25
178332,9042,2023-12-27,43988.11,-2629.89,16.19
363817,1948,2024-06-27,12083.19,2543.51,45.08
196369,9644,2024-03-17,37946.66,3030.53,6.46
459403,1566,2024-06-13,8846.02,14459.38,13.77
169432,9596,2023-11-29,16877.25,10065.68,47.78
757267,5459,2023-03-07,31496.42,14639.79,19.7
584658,4597,2024-09-06,6133.12,-2034.49,37.91
569874,2013,2023-04-30,34891.14,-2804.0,-2.7
662284,8351,2022-02-19,11900.46,1127.17,39.21
693305,1947,2022-10-29,5080.18,-3807.77,10.82
673954,5322,2022-12-27,48779.27,7083.71,21.76
524572,6379,2024-04-17,26321.35,13290.62,13.25
838498,7510,2022-04-24,23422.37,11024.75,-1.7
334557,6726,2024-04-22,6854.15,4374.05,2.05
518401,7014,2024-08-10,8425.68,9259.36,46.31
430649,1208,2022-07-06,19967.54,1164.32,21.43
846054,8218,2022-11-30,37094.5,7155.09,37.87
487659,6324,2022-07-24,33829.48,6823.31,46.5
934931,4363,2023-12-22,25529.37,4159.1,-3.41
617014,3022,2022-04-15,26693.68,13206.41,20.53
803933,6347,2024-08-10,47746.52,9714.96,36.0
239799,1104,2021-12-27,19724.26,100.45,20.43
371110,3326,2024-04-17,43069.88,-511.76,15.75
262509,6563,2023-04-10,48135.89,-3846.15,7.39
538490,8817,2022-06-15,45844.38,-1292.07,38.61
821053,7635,2023-04-12,15625.96,2091.63,47.4
195183,1947,2024-06-20,40400.21,13086.33,3.38
297366,1767,2023-10-10,8567.56,13884.75,25.73
818816,4717,2022-03-14,24855.54,14341.66,33.78
956181,9672,2023-06-12,27831.52,-3193.18,12.08
695583,3267,2022-08-02,5072.29,12586.71,22.33
789638,7395,2023-02-12,7851.01,6521.63,36.42
334461,4950,2024-05-22,38331.9,-2221.17,40.79
391676,8702,2023-12-12,1858.45,-824.88,17.57
345858,9442,2023-01-24,33292.96,2081.24,34.6
975858,5511,2024-05-06,21120.04,6789.3,6.16
859864,4084,2022-01-21,21799.19,11336.34,18.78
648576,4595,2021-10-14,10472.69,6448.71,21.62
296123,2940,2024-02-05,14253.06,-1567.2,-2.75
365901,5079,2024-02-07,44779.02,7410.03,38.6
562713,5817,2024-02-05,4337.18,5144.81,49.3
184039,2085,2023-07-22,49530.47,10647.81,28.6
327078,7132,2024-06-09,35373.61,-2461.88,26.25
231042,8267,2023-04-09,41288.92,-3800.94,10.68
436209,7174,2022-11-09,31580.49,12649.9,29.95
494018,5770,2023-06-23,4057.8,4438.36,14.61
854650,5916,2024-07-03,39285.89,-2522.13,25.06
364532,4369,2022-09-28,12377.63,-1468.74,40.98
977935,6965,2022-08-15,8947.87,8072.65,-4.13
232634,4363,2023-08-19,29782.7,-4970.34,41.48
950151,1767,2023-08-03,13291.05,7603.62,26.69
991772,2868,2023-01-24,13394.35,614.16,37.15
751565,2045,2023-10-01,3103.23,11312.96,8.75
208493,9672,2022-05-25,43197.41,10793.53,42.08
501982,9474,2022-07-17,28343.04,-3460.1,12.23
625787,9478,2022-08-20,5023.45,-4538.75,31.07
685555,9012,2023-01-04,10854.49,5085.02,16.63
388847,6318,2024-06-23,26375.57,12955.22,-2.25
758494,4227,2024-06-13,13685.05,-2416.46,1.49
739763,1732,2024-05-01,371.39,1725.06,18.16
273225,1497,2022-03-16,39461.86,196.47,31.07
793329,5685,2024-09-04,39431.07,-3093.47,3.31
733251,2426,2022-01-14,21599.29,14846.63,41.58
823279,4663,2022-10-30,21889.14,5376.97,17.76
372899,7120,2024-01-25,14895.91,-3525.09,18.21
932003,2774,2022-11-01,10293.43,-4957.91,15.86
589065,2215,2023-05-25,23559.34,-2712.43,-4.24
820749,1448,2021-11-03,33822.76,5949.15,32.13
335875,3116,2023-04-01,16452.42,203.54,33.47
381772,9042,2022-09-16,140.83,2201.69,11.74
660062,4968,2022-01-14,17509.95,1741.31,21.94
549844,1833,2022-01-23,10594.25,6724.3,14.24
120910,1351,2023-07-29,34527.73,556.6,10.42
322410,9903,2023-12-08,15009.56,12854.06,18.37
945870,1449,2022-02-15,47414.69,3071.19,10.24
925186,7152,2022-04-19,25751.79,14264.29,21.27
277076,1566,2022-09-26,48905.58,14101.98,8.57
794342,2982,2023-11-26,30065.51,8662.79,15.25
363867,6205,2023-05-25,42331.7,3104.83,39.96
878368,9943,2024-03-06,4584.48,14498.45,36.5
959499,1497,2024-03-18,39061.17,9266.45,46.33
647272,9743,2022-12-21,9370.53,13664.21,26.76
869237,1553,2024-06-25,10637.08,14679.29,48.22
668342,4663,2022-01-06,9170.82,10218.71,9.29
136475,1750,2023-02-07,1677.61,-1681.23,17.72
801790,8513,2023-07-14,12896.29,4301.08,8.42
103227,1504,2022-12-02,45052.87,13370.3,2.53
261456,4574,2022-08-18,29766.98,13795.92,37.59
856242,1768,2023-07-21,37851.25,5495.98,30.56
232503,2939,2023-05-17,9241.67,14253.15,35.22
354025,6290,2022-10-10,20708.62,2784.33,-2.89
481306,4399,2022-04-24,45090.18,-4242.02,31.22
912522,4237,2023-11-26,34420.15,5451.42,5.1
447574,5632,2022-07-04,3237.89,2164.3,30.43
582132,9910,2022-11-15,5445.89,8198.88,36.45
916337,6663,2023-05-13,28062.74,10321.85,46.29
310995,6539,2023-11-29,35500.75,12396.58,7.02
281183,9915,2023-05-23,44364.7,13605.57,45.21
713879,5889,2023-05-08,45585.02,6760.13,38.64
825710,8218,2023-04-30,21407.44,-2510.43,44.62
258379,1176,2024-08-31,48152.77,5308.71,24.59
522270,3851,2023-04-30,48240.51,14459.84,49.06
667986,5525,2023-04-06,11797.14,5092.4,4.91
238877,6083,2022-04-26,16323.81,2722.44,13.24
642586,2011,2024-04-25,21513.91,6052.69,44.4
285293,9841,2023-07-05,7252.5,7352.68,49.34
146997,2217,2022-06-29,41815.46,13720.65,30.89
219889,3453,2023-08-25,41573.59,13279.32,30.0
685352,9865,2024-02-18,19546.81,13325.58,20.62
277337,8800,2024-01-10,14988.81,6836.88,7.77
819651,7771,2022-09-11,9638.53,13849.77,1.08
679003,4245,2024-05-10,4653.33,2231.75,43.87
443226,6080,2022-10-25,9711.17,12293.78,37.25
170443,6016,2024-08-13,20189.86,-629.03,41.19
614986,9694,2023-11-30,40097.81,2552.41,40.12
551503,9012,2022-04-20,45201.63,7417.1,13.75
507098,8267,2022-10-10,23237.23,1530.28,16.22
353480,7166,2023-11-05,8133.46,-2891.8,-2.84
872549,3972,2024-01-07,8865.95,13911.68,5.13
618385,5247,2022-08-04,37150.62,-1202.54,30.81
891611,6726,2023-07-16,46135.11,309.2,8.53
328819,1553,2022-12-05,124.14,12566.19,33.21
300216,5770,2024-03-24,41729.48,3774.88,3.78
690650,6880,2022-07-27,28401.07,-665.47,8.04
153919,7567,2021-10-09,30473.26,9333.59,22.86
343958,8576,2024-01-11,1415.79,11160.89,7.52
308759,7501,2023-04-20,31231.12,4183.72,1.3
978995,4735,2023-04-23,46433.67,14718.11,25.67
147805,5382,2023-02-28,40080.35,-4477.26,43.84
300532,8970,2023-08-01,34037.05,5168.95,44.43
637547,7223,2024-06-08,43110.75,13294.76,21.31
238869,3692,2024-06-08,20746.36,1314.16,44.62
993240,3450,2023-12-26,7707.07,7292.6,17.79
390412,5464,2023-04-03,11213.82,1330.65,39.74
781916,8725,2021-12-23,36914.18,-4288.28,47.4
560710,4346,2022-03-21,48145.66,12428.83,-1.62
529657,2821,2024-03-23,24832.71,13721.5,-2.18
184031,6759,2022-06-11,21064.83,7571.4,-2.13
270385,6969,2024-01-12,17581.03,8532.96,38.03
121537,9619,2023-11-26,36458.09,13735.62,9.96
478937,5079,2023-07-08,4845.03,-3481.96,20.85
594434,1213,2024-01-03,13067.24,4052.91,23.5
606554,3023,2023-01-04,25895.44,-3462.39,3.97
914003,5459,2022-01-19,40458.71,-4737.87,22.45
497335,4208,2022-02-23,31034.71,5697.45,-4.68
886157,3934,2024-09-03,6102.0,10764.42,43.27
284251,7454,2022-07-07,30757.34,-693.97,-2.03
932620,2355,2023-02-23,26301.03,6813.37,28.93
948880,6563,2022-01-26,2681.73,8599.15,38.81
741629,9132,2022-04-17,45387.49,7148.35,26.31
809256,7225,2021-11-18,20902.48,-295.92,-1.36
158735,1496,2022-04-01,47230.83,8497.29,13.14
300717,5974,2023-08-21,33811.62,-4142.63,1.21
743240,7225,2023-07-08,37391.44,8980.33,49.43
731697,6080,2023-09-05,4311.26,-968.61,15.64
789366,7022,2022-03-12,36971.3,4988.63,39.72
343955,2193,2022-11-07,25662.76,2997.06,42.32
698942,8343,2024-08-16,47917.48,7968.38,7.57
666743,7152,2023-11-15,28485.46,8970.27,28.52
823511,4699,2023-02-17,29199.72,-695.54,24.9
496070,4567,2023-10-02,7118.22,5915.52,41.52
490579,2902,2023-07-01,18128.58,12673.4,19.87
353570,5464,2024-05-29,41279.77,-4876.58,13.5
483276,4399,2023-04-06,21320.29,9501.41,0.49
913892,6080,2024-03-26,10851.58,8903.66,1.71
405430,7401,2023-08-21,21781.15,13638.77,-3.5
240640,7225,2022-12-17,35206.03,-4846.61,44.59
467610,8953,2022-04-15,12664.22,12224.02,38.19
978330,6880,2023-04-08,25122.62,13872.75,48.57
654857,9295,2023-08-30,25129.55,12138.01,45.59
200210,7439,2024-03-22,19517.28,13902.18,2.14
956869,3072,2024-02-11,2726.19,-733.98,46.88
467413,9787,2024-05-15,22174.56,12564.31,19.86
442695,8797,2023-05-11,15111.46,1936.08,13.35
116893,5079,2023-03-07,14497.45,635.21,43.8
617814,2693,2023-02-25,20732.76,-4806.58,41.74
482965,3050,2023-08-20,10314.68,2109.15,45.94
177166,5986,2024-05-17,38007.66,1312.82,49.09
400843,4084,2023-02-14,36799.31,-3986.21,49.26
953868,8351,2023-08-05,26139.71,9602.16,39.39
484293,1216,2023-08-14,2139.71,13644.98,36.6
751115,5814,2024-05-03,19053.8,3647.07,11.82
561531,6115,2024-03-14,48574.36,-4186.19,42.7
829230,4224,2023-12-28,5144.01,-3172.88,48.41
485127,2330,2022-02-23,31846.31,750.42,20.99
660830,4084,2024-01-03,2600.25,10688.12,19.79
886287,4245,2023-01-10,45129.53,-3824.41,4.87
252446,8350,2023-02-22,23457.9,-1522.38,33.33
193961,9317,2022-02-12,13918.69,-238.15,-0.86
276971,2105,2023-12-10,3476.29,4266.93,38.05
823680,6115,2023-08-15,17333.08,7285.56,30.72
152452,8513,2023-09-11,30187.46,458.74,-2.18
685128,2049,2021-10-25,21852.84,10998.58,7.5
433062,3072,2023-06-28,19351.61,3763.74,32.84
953186,7786,2024-06-01,9044.5,-605.44,13.59
919730,1479,2023-07-05,10568.14,14650.65,11.35
395083,5966,2023-05-06,5246.85,950.47,45.82
811398,4676,2022-04-05,4786.83,8445.42,24.11
115600,2611,2022-05-28,13973.1,2495.1,29.6
637708,3559,2021-11-06,29148.8,10956.22,28.88
328085,7567,2022-08-18,28116.4,-4578.31,4.99
512226,4227,2023-11-22,29454.89,11638.03,0.97
884409,9309,2022-06-02,18139.07,-1519.96,11.86
921054,9295,2024-09-14,28419.29,8102.91,13.58
612736,7443,2023-09-20,29230.91,-3791.89,8.7
899672,7911,2024-06-03,32741.06,1448.96,5.13
943537,5007,2022-10-21,15742.02,10800.31,27.09
249345,3851,2021-09-25,22164.07,11555.55,3.18
357622,5882,2022-10-21,30246.71,-4603.79,14.94
239049,7359,2021-12-22,39266.45,6354.77,33.47
467918,7401,2022-06-21,49690.14,14668.65,-1.47
615176,8357,2022-05-28,15841.52,6591.23,38.54
201330,3450,2024-01-08,5756.02,14421.1,15.76
324717,9981,2023-03-16,43997.78,4468.49,23.94
545245,4574,2022-02-08,15882.6,9263.71,-1.25
748880,9023,2022-02-07,44086.37,13538.69,22.95
196376,4367,2021-12-24,24180.14,-450.08,37.1
526432,6880,2022-08-27,39675.37,-2879.11,29.07
920006,2556,2024-03-05,47891.86,-879.21,48.89
238059,9787,2022-08-15,47905.34,-4260.61,20.99
769118,3972,2024-05-15,34043.3,6810.85,25.43
980945,5427,2022-08-21,30774.61,4332.02,7.91
232434,9474,2023-09-07,30794.26,-2640.22,-2.72
688282,9435,2024-07-13,31728.87,14881.91,11.54
697638,2013,2024-04-29,30557.73,378.54,38.08
982430,5004,2024-03-20,49987.31,12784.0,2.76
248996,6541,2024-08-20,39100.44,10501.32,43.24
264431,2623,2022-02-17,14363.69,524.0,24.27
186057,1376,2024-07-22,31882.14,9853.92,13.61
230997,9010,2024-07-28,7498.26,13915.98,14.47
992649,8011,2024-01-18,44312.41,-1277.1,35.5
627187,7209,2023-05-10,40134.64,10226.9,33.7
550095,7898,2023-04-09,22634.84,-1584.4,34.54
787829,4717,2022-08-11,35715.68,3345.32,2.9
326699,7072,2021-10-25,17376.47,11622.7,0.94
456282,7790,2023-01-27,48929.62,13984.4,11.38
430433,1902,2022-11-13,19160.56,5174.76,13.62
151528,4606,2023-08-13,43454.93,-4306.14,42.52
889971,8999,2023-08-27,41622.68,-3914.6,9.78
256577,2176,2024-06-28,27258.83,4842.73,26.36
773724,5386,2022-06-05,30185.5,-566.38,27.36
480727,4478,2022-02-21,25872.51,-1687.8,39.24
513716,9207,2023-12-06,21476.97,-1826.78,23.27
345165,7901,2021-12-27,40525.7,4549.55,30.94
181599,1807,2022-05-02,35971.92,10631.08,21.06
319286,9010,2023-12-29,14977.89,3677.19,-0.6
481213,7790,2023-07-06,2258.96,1465.92,22.61
356054,2857,2022-03-29,36276.78,-2121.32,17.73
677839,5798,2023-10-09,6467.17,6638.03,45.4
899046,7290,2023-05-06,46967.05,-3253.7,38.59
362854,5319,2023-05-20,9269.51,14995.03,41.2
928600,6563,2023-06-16,3676.05,-4541.27,10.4
617409,5966,2023-01-12,21925.04,-399.5,40.95
912050,5817,2023-09-15,24126.1,8564.7,3.62
626217,8905,2021-12-28,45365.47,14184.22,-4.28
332593,1060,2022-10-18,19752.56,11432.26,13.04
185216,5330,2022-08-15,15899.11,2973.63,26.95
109065,8011,2023-03-01,34589.09,2327.38,43.96
577872,3264,2022-08-05,28369.23,-4601.42,-1.7
563625,1104,2024-04-14,36773.64,8200.48,6.52
517098,4478,2023-03-23,42227.11,3239.43,37.37
178438,7415,2024-06-30,19404.85,-3216.36,16.64
362121,8725,2022-06-21,31955.39,6832.77,27.67
654985,3308,2021-11-07,19206.13,12609.38,48.61
628407,1553,2023-01-22,19110.4,10110.41,11.61
447872,4261,2022-11-08,49211.96,4126.39,4.48
108803,2901,2023-01-08,44518.17,6465.19,-4.4
785992,9309,2022-01-07,42071.55,1381.82,11.61
733131,3559,2023-06-01,24222.45,5998.29,48.74
257658,2288,2022-03-27,19704.04,-4984.51,-4.69
452739,1376,2022-10-07,31038.13,12556.35,46.37
