price_id,company_id,date,open_price,close_price,high_price,low_price,volume
528376,1060,2024-06-10,1948.5,1634.17,1948.5,1259.32,916441
974379,2984,2022-07-07,51.81,365.57,365.57,51.81,685342
153645,2857,2023-10-31,129.59,517.6,517.6,129.59,170127
631512,8725,2022-03-06,1210.5,175.17,1210.5,175.17,418377
501469,1926,2021-12-14,1019.4,1490.81,1495.64,911.13,371276
910266,6280,2022-12-29,1135.26,1109.35,1135.26,62.82,976287
601527,4798,2023-09-28,1427.1,869.46,1427.1,869.46,635092
774096,6821,2021-11-23,503.88,1666.48,1666.48,503.88,883238
553929,1880,2022-09-28,1443.24,1297.91,1443.24,424.73,189889
400942,3821,2022-10-12,567.81,1856.76,1856.76,269.55,924021
981587,2139,2024-03-08,275.81,915.19,915.19,275.81,811602
420550,9132,2022-12-03,177.34,780.35,780.35,177.34,767148
129985,5386,2022-01-05,1211.12,1623.51,1623.51,49.2,706334
251281,5808,2024-03-24,1633.12,695.49,1633.12,695.49,138177
691674,7263,2022-11-06,1094.18,455.89,1094.18,243.2,822843
128176,9223,2022-04-19,194.1,563.59,881.93,194.1,976075
547180,5385,2022-10-15,1742.35,1117.94,1742.35,1117.94,204456
179868,5336,2023-06-22,431.75,170.67,438.17,170.67,100523
462021,6319,2023-02-05,1585.95,275.36,1585.95,275.36,755894
934808,7470,2023-05-04,1200.17,1774.24,1774.24,337.94,929146
166531,1179,2023-06-12,1572.54,1104.85,1572.54,1104.85,730920
716165,1651,2022-12-07,268.91,1027.68,1087.29,81.65,470761
532774,4059,2023-11-19,1869.13,1020.66,1869.13,1020.66,944804
374311,7917,2022-07-19,185.87,1546.16,1961.16,185.87,188562
450430,3692,2022-09-16,418.92,1569.69,1569.69,303.36,703598
515077,5894,2024-06-10,559.38,1422.8,1438.4,559.38,941014
908111,5957,2024-06-04,1214.9,1492.32,1492.32,518.22,553025
828312,5385,2024-07-10,1062.43,1598.17,1598.17,1062.43,806342
305931,4780,2021-11-22,1500.13,1308.13,1500.13,1308.13,454121
800618,6726,2023-09-26,181.06,1482.56,1482.56,181.06,829138
579463,9435,2021-10-23,1112.65,1854.5,1854.5,1032.74,592082
587182,4567,2021-10-11,1691.91,470.23,1691.91,470.23,435846
185161,6691,2024-01-02,83.03,1834.8,1834.8,83.03,196628
394310,7303,2021-10-07,1689.1,343.1,1689.1,343.1,712540
617335,9132,2024-03-12,250.26,1035.19,1035.19,250.26,626251
376245,3411,2022-10-28,578.5,1455.04,1455.04,578.5,129547
881392,5988,2022-09-28,1374.29,1398.4,1398.4,166.98,190515
910108,6371,2024-05-02,196.11,1256.61,1744.76,196.11,713373
301248,5322,2023-05-04,1315.01,1349.68,1349.68,399.9,980205
136496,1785,2023-10-17,1048.67,1385.83,1385.83,420.09,938811
130981,8218,2024-06-13,1148.0,495.47,1210.19,495.47,313346
265775,8999,2021-12-21,1235.81,1833.44,1833.44,241.82,537980
647599,7510,2022-05-31,537.64,1609.36,1609.36,229.85,61776
935776,5889,2023-04-16,1704.58,458.75,1704.58,458.75,617905
264087,5882,2024-08-18,899.55,1938.0,1938.0,374.42,452764
325398,5097,2023-03-28,1363.64,786.87,1363.64,786.87,319678
880120,1461,2021-12-07,506.15,36.48,1373.97,36.48,924938
355350,1473,2023-07-04,1900.34,1585.41,1900.34,1525.11,146523
343170,4198,2022-05-27,1613.01,1094.35,1613.01,921.86,359051
809295,4084,2022-07-08,1306.61,282.52,1356.5,282.52,202874
644110,6319,2022-04-18,574.26,644.9,1676.58,491.1,527194
156489,9327,2023-07-01,1118.78,819.05,1366.41,746.6,609786
365368,9132,2022-06-19,1752.41,1644.94,1752.41,1272.35,270150
426321,1768,2022-12-26,1476.23,869.08,1476.23,869.08,152643
441169,8460,2024-04-18,1369.72,794.23,1369.72,794.23,48511
454624,4086,2021-12-28,523.14,1813.25,1813.25,523.14,439687
748044,4574,2024-07-10,560.68,908.12,1630.15,413.02,728085
777363,1977,2022-09-23,1194.62,655.29,1194.62,655.29,29888
188031,6347,2023-12-24,439.52,276.7,1255.75,276.7,938598
914082,1148,2022-09-06,1965.39,143.44,1965.39,65.47,212570
828615,7022,2023-02-24,1531.87,1682.03,1734.5,1531.87,920441
190398,1179,2023-03-16,1393.5,1278.69,1873.18,1278.69,287324
783433,6539,2024-09-24,951.62,227.49,1351.6,227.49,231871
646428,7439,2024-07-16,1890.18,631.78,1890.18,631.78,633201
843500,3692,2022-02-26,1512.76,871.87,1512.76,871.87,936099
915337,7790,2024-01-24,882.57,252.85,882.57,252.85,454212
524805,2984,2023-04-05,812.0,355.74,1192.48,355.74,956360
261100,8800,2022-07-14,859.08,991.21,1813.37,736.67,978654
282451,6324,2023-03-13,735.09,714.59,929.23,714.59,153689
905521,9478,2024-03-26,637.23,432.44,1634.13,432.44,385028
346870,6726,2023-05-27,1392.01,1521.27,1521.27,385.77,870828
973111,7359,2023-05-14,1984.33,832.07,1984.33,832.07,422707
435545,5604,2024-05-01,934.99,338.33,934.99,338.33,960645
489662,9865,2022-10-05,726.38,57.47,1136.0,57.47,464105
489875,7415,2024-02-06,302.7,819.8,819.8,86.97,260873
193457,3891,2023-02-21,1830.83,1625.0,1830.83,1048.49,708378
303363,4245,2024-02-28,829.85,1602.34,1602.34,163.3,314063
748426,1194,2023-07-30,127.15,13.59,1685.57,13.59,145217
308911,3023,2024-02-15,858.79,1984.02,1984.02,858.79,851282
574815,1833,2023-01-10,662.51,1554.18,1554.18,662.51,427785
689555,9435,2023-12-04,1167.47,1056.53,1167.47,360.8,326689
449128,5957,2023-03-30,1682.6,652.72,1810.22,450.71,509453
533613,3453,2022-08-02,1180.19,589.06,1310.76,589.06,897531
939618,9804,2022-07-14,1167.8,1405.78,1405.78,1167.8,305750
832368,6324,2023-10-28,231.15,929.08,1611.34,231.15,616989
816405,9353,2022-04-30,1376.55,1968.17,1968.17,1376.55,160650
795953,4367,2023-12-05,1561.96,231.41,1561.96,231.41,883673
218941,5592,2023-12-27,741.51,1246.18,1246.18,741.51,877753
241969,1103,2021-12-25,1289.72,1231.99,1346.6,421.2,703814
420674,9207,2021-10-03,1864.81,1144.84,1864.81,35.43,945421
821141,9619,2023-06-18,758.13,1765.23,1765.23,240.19,864162
584902,4272,2024-07-11,447.76,1486.31,1486.31,447.76,890418
327500,1194,2022-11-15,387.26,1980.76,1980.76,387.26,942230
155585,5916,2024-08-06,900.33,1521.2,1521.2,636.25,137808
945153,7303,2022-06-27,423.87,1937.21,1937.21,285.71,701014
545591,8953,2022-01-16,66.76,1934.54,1934.54,66.76,863688
369966,2901,2022-02-09,944.98,72.8,944.98,72.8,580523
870299,1213,2023-06-28,143.35,1340.8,1340.8,143.35,980994
803023,9865,2023-07-15,50.92,553.83,1622.04,50.92,909320
205892,5965,2023-08-26,1127.59,1325.8,1325.8,1127.59,928029
680548,3460,2024-03-21,1817.25,554.78,1882.17,554.78,402724
187042,2984,2022-08-22,123.36,1296.81,1296.81,123.36,167734
434523,5525,2024-02-10,1073.79,557.71,1073.79,167.64,33740
451963,5004,2024-07-24,1019.5,56.09,1387.91,56.09,309517
671073,4999,2024-01-04,1124.78,280.9,1124.78,280.9,844486
692399,2398,2024-02-09,1250.49,126.36,1368.74,126.36,926371
601961,9012,2022-10-07,444.86,1680.39,1680.39,135.26,561839
561904,4086,2023-01-01,1506.75,1881.13,1881.13,1260.51,584606
417086,7120,2023-07-10,771.62,1649.65,1649.65,455.29,479114
508408,3144,2024-01-06,637.54,1024.68,1024.68,637.54,818595
646103,5882,2024-02-10,1050.52,1724.85,1724.85,183.89,713980
360081,9004,2022-04-09,18.3,120.41,1251.04,18.3,155421
929106,3264,2024-03-13,1405.18,374.68,1405.18,306.92,321977
700297,5240,2023-06-15,334.18,1217.3,1217.3,334.18,650425
259380,9248,2022-08-10,331.89,1846.13,1846.13,221.51,183813
912509,7165,2022-10-30,1987.79,539.64,1987.79,539.64,338265
424463,5464,2021-12-09,1041.81,735.76,1041.81,489.1,758441
635711,6023,2022-06-29,800.6,1254.18,1618.58,800.6,974909
564459,5770,2024-04-21,1203.48,741.65,1343.1,741.65,338210
270897,8267,2024-05-03,707.17,1004.62,1273.15,707.17,707225
392675,6080,2023-02-11,1883.56,1151.12,1883.56,735.93,513981
166157,9197,2024-06-14,1608.56,662.47,1925.06,119.12,913036
444604,5004,2022-04-26,1200.07,1632.75,1632.75,614.29,921689
502218,2984,2021-11-24,1608.0,1103.21,1608.0,1103.21,972076
125502,9901,2024-07-18,846.95,1117.68,1874.55,846.95,78773
237538,3832,2024-04-21,820.18,1344.0,1344.0,820.18,412852
377241,1504,2022-04-24,304.62,978.6,1195.96,139.53,421122
860729,2982,2023-07-04,718.83,1795.65,1795.65,718.83,999733
650203,3144,2023-09-27,763.47,1842.44,1842.44,763.47,329462
743528,6688,2022-08-14,1696.04,1662.88,1696.04,1389.66,691023
173228,4717,2023-04-17,78.84,170.27,1794.93,78.84,196155
242835,2011,2023-02-12,107.74,1641.27,1641.27,79.41,637741
321879,6318,2024-06-04,855.74,1256.31,1256.31,855.74,680318
467643,6690,2022-05-14,604.17,1789.14,1789.14,604.17,814030
426284,9901,2023-02-19,510.08,835.94,1267.44,510.08,503438
953905,4399,2021-12-19,1644.54,969.46,1644.54,969.46,362364
986871,1176,2022-11-03,1726.16,506.43,1726.16,506.43,338509
248234,5965,2023-04-20,742.4,1775.81,1775.81,742.4,182654
562976,6541,2022-11-28,448.91,1270.59,1810.92,448.91,338810
332373,4208,2021-12-13,1214.24,1001.75,1214.24,1001.75,281177
536539,7290,2024-02-17,743.58,809.59,809.59,676.71,175501
462139,4224,2022-11-01,1514.82,614.66,1514.82,350.75,465580
287693,7680,2022-02-24,1176.45,1329.3,1329.3,753.77,217154
700759,9042,2022-11-18,1423.75,1286.48,1566.29,573.69,786277
827804,9787,2022-09-17,379.91,503.25,809.26,379.91,142285
861454,6205,2023-05-26,731.46,529.25,1303.69,529.25,244878
973070,8030,2024-03-25,1917.45,1053.84,1917.45,605.84,608742
267290,3832,2023-08-25,371.83,792.24,1573.03,238.62,480057
459847,9012,2023-07-13,1964.63,618.49,1964.63,545.03,632927
319444,1566,2022-04-09,1228.42,260.7,1228.42,260.7,529561
560255,8267,2024-01-31,1957.82,1268.14,1957.82,357.08,681830
532250,4889,2022-07-17,1786.29,1818.97,1818.97,662.98,807661
233975,5484,2022-04-03,241.91,1436.08,1603.73,241.91,575561
606340,3040,2023-04-13,1720.86,1916.49,1916.49,1026.13,297039
450594,4127,2022-12-15,1755.67,297.85,1755.67,297.85,186992
477557,7530,2022-01-19,697.02,704.95,1184.67,185.9,676061
327785,9804,2024-02-03,446.81,348.25,486.25,348.25,95789
286333,2692,2022-02-22,1864.45,388.72,1864.45,388.72,535263
572366,9207,2024-04-18,512.17,257.67,1064.46,257.67,195878
830158,7095,2023-11-25,1221.31,747.54,1782.5,583.64,228824
996781,9132,2022-07-18,1460.27,736.92,1460.27,699.69,386354
176694,8647,2022-03-21,1140.05,133.9,1140.05,133.9,955069
945736,7303,2021-09-28,1103.43,1266.92,1266.92,1103.43,107540
879888,1947,2023-03-10,1308.47,1376.86,1376.86,790.64,91095
231560,4532,2023-04-19,150.46,1206.23,1206.23,150.46,237990
924043,4539,2022-01-07,1626.79,753.39,1766.59,753.39,189749
992321,7454,2024-07-05,1599.41,430.51,1599.41,430.51,219395
752084,1497,2022-07-22,118.09,1626.2,1626.2,118.09,56598
308964,4165,2024-05-26,430.6,378.86,769.17,378.86,81760
775533,3498,2024-02-18,1035.32,1354.54,1963.57,587.67,753800
739042,5268,2024-01-23,1860.37,67.2,1860.37,67.2,203095
355186,6280,2022-03-29,815.0,1488.39,1488.39,815.0,691771
756108,8905,2022-12-28,327.86,237.61,823.29,237.61,627521
745283,7303,2023-11-11,439.45,72.61,1303.34,51.73,538261
958586,7011,2023-04-26,816.96,1714.31,1714.31,816.96,790135
387010,3144,2023-06-14,1460.27,959.24,1460.27,959.24,814365
788765,5459,2024-05-30,1211.86,334.88,1538.06,334.88,414866
325172,2217,2023-11-15,44.15,559.15,559.15,44.15,945991
670551,7022,2022-11-13,1325.28,881.26,1387.78,534.42,9900
866385,9841,2022-10-26,1236.3,524.05,1900.38,524.05,677826
820085,5097,2022-06-30,1151.54,1926.77,1926.77,959.71,727757
431266,7510,2024-01-06,739.21,241.13,739.21,241.13,3668
291288,7680,2022-09-05,1460.04,858.14,1719.21,858.14,28324
795436,4597,2023-04-29,559.27,263.63,559.27,263.63,379445
234051,8576,2024-07-13,151.84,769.46,860.82,151.84,526763
982449,8860,2021-09-26,1538.7,1882.47,1882.47,748.52,359229
556997,1869,2024-08-16,176.99,532.81,1042.34,176.99,177233
608079,2774,2024-03-16,859.55,1173.94,1394.78,859.55,284382
220519,5511,2024-02-01,1654.89,771.94,1654.89,269.72,831297
149432,4597,2023-12-12,1328.87,348.98,1349.94,348.98,175534
172321,9309,2021-12-10,381.32,558.31,641.3,381.32,418972
652969,7443,2023-09-09,183.91,1106.68,1106.68,182.25,242114
676343,4606,2021-12-21,1079.51,878.35,1667.22,878.35,39460
534305,4272,2023-12-21,128.15,1150.09,1322.37,128.15,588735
850047,9327,2023-10-01,1132.49,399.19,1132.49,399.19,313288
439090,9619,2023-10-26,869.1,1793.1,1793.1,869.1,23742
869489,8130,2023-04-04,1050.31,1073.72,1869.38,1050.31,988704
637288,9116,2024-08-08,849.58,1283.62,1283.62,80.73,886222
905058,4309,2023-12-17,288.92,511.46,604.43,288.92,540262
491037,3050,2022-01-21,1528.49,1599.46,1699.54,788.27,851493
771154,9322,2023-08-16,49.85,25.39,1488.71,25.39,812089
816526,5249,2023-09-09,783.06,1419.76,1419.76,783.06,639874
275006,5322,2024-08-21,1820.1,893.03,1820.1,893.03,896673
346772,6361,2021-12-14,1155.12,1324.42,1324.42,1155.12,903509
717080,7209,2023-06-03,676.01,32.72,986.26,32.72,8518
356667,4780,2023-03-24,1438.91,1070.77,1860.54,1043.32,656776
615224,2013,2023-04-06,481.23,905.61,1181.59,481.23,809668
552027,3116,2023-06-08,1457.21,1623.8,1623.8,1457.21,131472
362295,3887,2023-10-21,634.8,1456.41,1456.41,634.8,689273
194645,6735,2023-07-21,722.48,587.03,1149.88,587.03,194925
470865,2929,2022-11-03,1669.61,848.75,1669.61,474.88,200277
961824,6965,2024-04-18,929.25,555.2,1428.83,555.2,504786
480558,4703,2022-06-14,1367.56,708.46,1367.56,360.02,454292
346513,9060,2021-12-09,834.41,827.01,1768.45,827.01,665270
833843,3821,2022-07-31,1862.96,313.09,1862.96,313.09,556435
646941,3891,2024-05-12,815.53,406.97,1717.76,406.97,619277
579008,2579,2023-12-10,1670.82,942.25,1670.82,205.58,711339
638829,1302,2023-06-27,1395.15,150.36,1395.15,150.36,887724
357760,5126,2024-09-01,394.67,1793.65,1793.65,394.67,560861
755322,9470,2023-10-14,764.98,1491.93,1491.93,764.98,60507
697365,5158,2022-11-29,523.67,1012.68,1012.68,523.67,722650
538363,4461,2022-09-10,1126.14,1214.85,1214.85,32.56,493044
466564,6539,2024-01-16,233.52,1929.28,1929.28,233.52,947787
745145,5808,2024-08-13,995.08,1166.27,1166.27,995.08,501888
111941,7028,2023-12-31,1433.09,1034.64,1433.09,1034.64,713806
700183,5511,2022-07-29,340.58,680.27,722.43,340.58,729742
595485,6379,2022-04-25,1995.89,1688.58,1995.89,697.51,32867
598121,4539,2023-06-09,961.2,710.55,961.2,710.55,642783
145206,6149,2022-01-07,1945.08,1631.95,1945.08,1524.27,470341
154917,8999,2024-03-19,152.4,352.85,1052.69,152.4,192141
604561,9197,2023-04-20,1214.41,1422.59,1422.59,1214.41,912740
325830,9012,2022-04-29,357.02,459.39,1533.98,21.26,527959
719188,1376,2022-05-30,464.43,572.14,706.61,464.43,590117
898501,8925,2021-11-11,1954.58,518.37,1954.58,518.37,519552
162142,6347,2023-01-23,462.9,1271.96,1924.82,462.9,952209
993581,8483,2024-02-21,614.13,1035.77,1035.77,464.83,903792
227581,8350,2021-12-31,209.06,26.86,365.1,26.86,7365
102662,1767,2021-11-22,1165.25,1473.79,1575.98,342.6,439264
341019,9435,2024-08-08,133.19,1543.65,1543.65,133.19,832073
922086,1947,2022-07-13,1688.56,1936.87,1936.87,1688.56,998044
800184,2011,2023-06-30,250.52,1243.64,1243.64,250.52,154952
784017,1461,2024-06-12,123.36,1637.79,1637.79,123.36,106302
837749,9225,2024-05-27,631.26,100.62,1840.12,100.62,530741
356787,2869,2023-12-12,1883.33,447.16,1883.33,387.04,881592
914102,2929,2021-12-22,1620.16,402.52,1620.16,402.52,275551
547642,4198,2022-11-12,260.95,599.17,599.17,260.95,737742
582788,4735,2022-03-27,1762.67,1669.4,1762.67,380.97,682933
695858,6150,2022-09-02,1093.42,1830.49,1830.49,853.84,848087
159516,2929,2021-11-19,1438.74,1954.72,1954.72,999.18,345201
388235,2011,2024-02-20,32.51,1588.89,1588.89,32.51,604210
680592,4177,2022-07-14,1410.99,1089.89,1410.99,1089.89,745347
690822,3194,2023-07-18,174.52,1809.45,1809.45,73.34,63647
368662,5459,2022-04-11,998.48,207.73,998.48,207.73,959528
364130,2355,2022-05-19,160.22,759.43,759.43,160.22,677884
440202,3692,2023-05-12,1264.23,365.04,1264.23,351.14,611119
455254,7810,2024-02-14,399.76,32.2,1014.94,32.2,65161
187581,2972,2022-11-18,1081.86,196.44,1081.86,45.08,803004
445489,2193,2023-07-24,1288.23,1181.46,1832.12,1181.46,145176
690425,7395,2021-11-18,1578.6,1388.89,1578.6,954.67,541855
321400,1496,2022-07-08,343.4,498.85,630.75,16.06,688958
475107,8797,2023-11-29,1594.2,1608.67,1608.67,553.71,131412
357281,8350,2022-11-13,1816.84,455.14,1816.84,455.14,290895
848432,1651,2023-12-04,1825.55,776.08,1945.87,74.36,835545
655381,9128,2021-12-28,403.47,60.97,1477.91,60.97,537622
533616,8925,2022-10-01,1871.05,180.56,1871.05,180.56,123211
646974,7530,2021-09-26,371.39,504.2,1774.54,371.39,555488
313787,4735,2024-01-25,507.24,1401.08,1876.66,507.24,936545
188272,9619,2022-09-04,1583.39,810.29,1583.39,229.53,419905
568004,4735,2023-07-19,860.84,1424.02,1424.02,582.38,584584
323442,4091,2022-01-14,80.08,277.21,277.21,80.08,329398
646931,3267,2024-06-05,141.34,778.27,1903.32,141.34,920085
617324,8462,2023-03-11,101.12,1232.22,1232.22,101.12,124235
781685,9207,2024-02-18,317.96,501.65,501.65,317.96,283760
583878,2105,2022-12-20,1912.91,386.74,1912.91,386.74,26327
133842,1308,2023-03-05,625.65,1405.97,1449.24,625.65,705081
877612,1351,2024-03-11,1215.64,1101.39,1215.64,1101.39,164111
250749,8976,2023-06-29,725.48,1821.86,1821.86,725.48,727248
737732,7838,2023-05-02,1938.69,248.8,1938.69,248.8,412666
338754,8797,2023-09-23,841.42,628.41,841.42,628.41,199218
651775,2011,2021-10-07,1198.5,1440.21,1988.62,821.81,531128
567462,3776,2024-01-17,221.35,1407.87,1407.87,221.35,579997
383983,4726,2024-02-16,1018.43,1884.06,1884.06,1018.43,598448
159949,4272,2023-02-15,420.39,982.92,982.92,420.39,1682
836687,9619,2022-05-13,569.21,464.33,569.21,354.11,288118
428267,4999,2023-02-27,253.34,1591.04,1591.04,82.41,9687
398668,7911,2022-12-11,127.4,392.72,1031.9,127.4,728739
664721,6290,2024-02-09,1341.74,247.69,1341.74,247.69,211567
986945,5889,2023-02-20,1141.59,180.24,1141.59,180.24,925692
115227,5889,2023-01-05,1515.4,53.11,1515.4,53.11,383378
229417,7454,2024-01-21,810.12,992.94,992.94,810.12,79359
480832,8462,2023-03-16,1785.45,1040.38,1785.45,980.06,844786
985871,7209,2021-12-29,1839.93,1301.6,1914.23,342.41,956046
959975,8817,2022-02-05,1237.73,1681.04,1681.04,1237.73,819189
282433,5249,2024-09-10,1983.6,1279.57,1983.6,1279.57,670433
744311,5632,2023-01-10,419.1,1658.65,1658.65,419.1,311290
661619,9731,2023-04-26,1024.45,247.83,1223.35,247.83,508308
497956,7152,2024-03-25,1890.5,1200.69,1890.5,1200.69,265704
580349,8691,2022-12-26,1949.36,1778.41,1949.36,386.03,646929
198013,2857,2021-12-29,1867.89,1039.33,1867.89,966.07,286721
340597,6083,2022-08-05,336.62,119.03,1291.77,119.03,909511
989261,4606,2023-04-08,169.13,786.67,860.31,169.13,183347
215741,3460,2024-02-11,1800.03,1046.3,1800.03,374.52,936801
732486,9713,2023-08-20,1908.0,1366.21,1908.0,1147.56,34118
944857,4532,2022-03-27,762.01,144.53,762.01,144.53,737767
482327,6759,2022-03-07,1934.61,1578.38,1934.61,1578.38,712957
147986,5478,2023-06-08,1961.05,1358.74,1961.05,1358.74,607253
955222,2105,2024-01-17,1952.29,1699.09,1952.29,1364.19,268223
614954,8721,2024-03-04,185.67,752.08,980.54,185.67,291497
552859,4939,2023-11-27,1514.07,1607.69,1607.69,1200.39,344359
283855,1537,2024-02-14,487.99,985.12,1082.79,487.99,40419
255238,6229,2022-06-28,1191.0,1122.99,1191.0,337.74,799158
219598,9474,2021-11-01,1001.06,544.5,1718.16,544.5,940427
271561,7470,2024-05-25,899.33,1983.99,1983.99,899.33,744427
801356,5247,2022-12-28,195.2,1126.59,1126.59,195.2,920906
529103,8350,2024-02-12,550.55,696.66,1208.39,137.24,38573
147486,3144,2023-01-02,1967.19,1625.59,1967.19,39.29,103131
668044,6917,2022-09-05,845.93,532.21,901.41,532.21,161539
638583,8218,2022-05-23,1206.57,1136.95,1443.18,27.94,647454
482271,9060,2021-10-04,611.73,739.11,739.11,159.71,375546
624079,6726,2022-11-25,1344.45,1739.47,1739.47,957.54,516116
788654,4532,2024-03-29,1740.46,1713.63,1740.46,274.02,72755
426998,8905,2024-01-29,1704.76,330.83,1704.76,330.83,863632
745423,1435,2024-02-26,679.15,809.24,809.24,679.15,884558
848329,9442,2023-04-18,1428.88,1493.71,1493.71,1307.51,795326
915076,1808,2022-11-23,55.8,57.7,1177.85,55.8,18241
559786,8166,2022-01-18,1341.41,1103.47,1341.41,1103.47,310335
414284,6726,2022-07-18,1501.36,931.06,1501.36,871.22,576331
791360,8011,2022-12-07,422.81,569.66,754.47,422.81,217374
955209,1902,2023-12-14,1029.34,1349.75,1593.41,51.92,603379
116789,6115,2023-04-16,997.48,706.78,997.48,654.98,94316
476144,7898,2024-09-09,1446.51,1433.69,1446.51,1376.35,59798
350242,2863,2023-03-21,897.73,299.02,897.73,299.02,3907
305093,9619,2023-02-04,1877.31,397.27,1877.31,397.27,360900
166243,9225,2024-02-13,1579.6,1469.17,1579.6,994.14,389351
937617,1063,2022-05-12,702.27,1972.14,1972.14,457.11,356058
514579,9055,2022-04-12,1623.09,240.32,1871.73,240.32,958923
710669,2194,2022-11-18,845.97,190.28,845.97,190.28,734853
377264,7303,2022-09-09,626.97,897.63,897.63,626.97,48502
311305,1351,2023-09-10,295.25,419.38,1427.1,295.25,429138
518992,4127,2022-06-30,884.32,1046.62,1046.62,884.32,833425
863162,3292,2023-09-17,1515.36,731.41,1515.36,423.45,652931
762496,7022,2022-06-09,1984.93,663.59,1984.93,663.59,784191
349113,1063,2024-07-28,1421.24,1466.82,1466.82,1421.24,819860
903676,7662,2022-01-04,339.52,1596.13,1596.13,339.52,998285
228465,6735,2024-07-17,605.59,339.56,605.59,172.71,328438
556187,8462,2021-12-23,437.72,1756.17,1756.17,394.66,912852
139771,3891,2023-06-11,681.1,989.99,1017.83,534.37,126540
950501,2868,2023-10-12,1560.43,1186.74,1560.43,1108.42,634476
155279,4059,2024-03-16,441.21,1064.7,1105.69,441.21,557963
123406,8968,2024-02-06,1112.13,1333.5,1333.5,1112.13,27095
248560,9225,2023-01-09,873.24,1172.01,1575.9,865.03,189627
785777,9012,2024-01-10,1262.71,1133.49,1262.71,1051.26,667285
482484,6937,2022-05-17,1354.6,1572.36,1572.36,307.84,836852
431091,5385,2024-06-20,1527.16,1892.22,1892.22,1527.16,328429
527143,2230,2022-09-08,1617.81,813.18,1617.81,813.18,555892
418992,8442,2022-12-18,1079.75,662.32,1079.75,662.32,93595
841796,5990,2024-05-10,154.72,1776.91,1776.91,42.81,33080
464155,2049,2024-08-31,1222.07,415.06,1995.75,415.06,655441
633171,9322,2023-08-28,1055.33,1830.5,1830.5,1055.33,26824
280324,5597,2022-06-18,1376.06,849.43,1734.95,849.43,996846
905147,7838,2024-04-07,1948.01,1644.73,1948.01,1644.73,539994
831736,1768,2022-03-24,171.77,1216.27,1905.37,98.8,955504
309150,4107,2024-08-28,1706.41,1152.79,1706.41,772.41,611135
975401,1869,2022-03-01,323.5,976.32,1573.23,323.5,459240
410886,6371,2024-02-15,925.82,1042.75,1042.75,925.82,127680
650151,1165,2022-06-01,186.79,1267.48,1267.48,186.79,650207
966234,2693,2024-07-29,318.25,760.53,923.09,318.25,673770
488990,9719,2022-05-21,1997.28,1669.29,1997.28,516.35,906700
890188,7501,2022-03-18,257.05,1305.18,1810.18,257.05,781352
626571,2611,2022-01-26,749.58,855.84,880.37,344.86,17548
625370,1118,2022-06-01,651.54,910.49,1584.46,651.54,479690
826697,1926,2024-04-29,815.41,66.23,815.41,66.23,640595
761191,1553,2023-08-16,1874.65,1074.03,1874.65,1074.03,975924
178964,1194,2021-09-30,1138.09,993.39,1138.09,157.3,245695
490602,4465,2024-08-08,174.37,1905.56,1905.56,174.37,53203
912316,7166,2022-06-11,182.28,1990.99,1990.99,182.28,180080
523544,7223,2022-12-17,1259.16,1550.08,1923.69,1259.16,3956
892282,2711,2022-03-01,567.96,982.67,1821.35,567.96,679095
727262,1479,2023-11-12,722.8,1245.02,1729.12,722.8,819481
458253,3972,2022-12-24,1334.41,405.29,1334.41,189.07,691622
669175,7501,2022-06-29,70.14,1702.26,1702.26,70.14,383009
755508,4606,2022-06-02,1604.87,1953.79,1953.79,390.71,47031
269808,1977,2024-01-01,1253.09,812.36,1253.09,812.36,201371
763614,6284,2023-08-01,526.17,1164.02,1164.02,77.98,672451
531797,5019,2023-03-18,571.95,228.81,571.95,228.81,113335
198059,9538,2021-12-25,1423.92,1499.98,1499.98,374.27,743250
423636,2611,2024-02-22,1252.81,1294.38,1294.38,1037.86,132139
356750,1902,2023-06-01,902.08,1465.3,1465.3,440.74,348651
570362,6023,2022-02-20,1013.81,155.26,1013.81,155.26,188803
280292,4399,2022-06-29,1050.48,238.93,1050.48,12.37,353670
571033,3461,2024-03-13,193.17,484.78,718.48,193.17,366058
748678,6332,2022-06-21,100.95,354.45,1148.13,100.95,714694
520677,9023,2024-07-25,1135.02,307.29,1135.02,307.29,154236
894899,3460,2024-06-28,86.84,1645.21,1645.21,86.84,278901
662559,9901,2024-04-29,1630.71,1731.74,1731.74,529.9,115259
670375,2972,2022-03-09,823.66,103.09,1249.5,103.09,756609
977444,3461,2023-10-21,588.85,258.35,1821.53,258.35,51912
993886,5328,2024-05-15,1213.2,1969.77,1969.77,1121.41,427455
496891,5511,2021-12-17,1500.6,16.7,1500.6,16.7,490926
506473,2193,2022-04-10,257.08,1387.81,1387.81,257.08,182566
462469,7165,2024-07-14,1150.17,1297.18,1917.35,1150.17,17513
982628,9981,2024-02-21,696.95,977.05,977.05,187.2,94316
505970,2693,2023-03-29,1443.03,1720.94,1720.94,238.98,998265
840956,9478,2022-12-04,353.21,327.28,353.21,327.28,671952
230802,9132,2023-05-27,970.97,853.58,970.97,51.28,732507
758738,1302,2024-07-07,1195.63,686.57,1195.63,686.57,256598
167764,4243,2023-02-25,1121.08,259.5,1322.95,259.5,642819
785964,8110,2022-08-28,1189.32,1720.17,1720.17,1189.32,270812
371365,6379,2022-04-03,1246.97,551.27,1246.97,514.96,148073
593560,9255,2022-03-19,1578.44,524.73,1578.44,524.73,756818
